review_decision,corrected_label,corrected_text,notes,entity_id,sentence_id,package_id,document_number,label,text,start,end,confidence,source_probes,quality_flags,row_quality_flags,left_context,right_context,sentence_text
,,,,ent_6d62b4a3a8a18f24,168_2024_nd_cp.dieu_10.khoan_2.passage.s001,168_2024_NDCP,168/2024/ND-CP,SANCTION,Phạt tiền,0,9,0.9,entities_diverse_probe,,,, từ 400.000 đồng đến 600.000 đồng đối với người đi bộ thực hiện một trong các hành vi vi p,Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với người đi bộ thực hiện một trong các hành vi vi phạm sau đây:
,,,,ent_9a4793805df1eb8d,168_2024_nd_cp.dieu_10.khoan_2.passage.s001,168_2024_NDCP,168/2024/ND-CP,FINE_AMOUNT,400.000 đồng đến 600.000 đồng,13,42,0.9,entities_diverse_probe,,,Phạt tiền từ , đối với người đi bộ thực hiện một trong các hành vi vi phạm sau đây:,Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với người đi bộ thực hiện một trong các hành vi vi phạm sau đây:
,,,,ent_9d55fe83258001fe,168_2024_nd_cp.dieu_10.khoan_2.passage.s001,168_2024_NDCP,168/2024/ND-CP,REGULATED_SUBJECT,người đi bộ,51,62,0.9,entities_diverse_probe,,,Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với , thực hiện một trong các hành vi vi phạm sau đây:,Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với người đi bộ thực hiện một trong các hành vi vi phạm sau đây:
,,,,ent_93707e18da9ef30f,168_2024_nd_cp.dieu_10.khoan_2.passage.s001,168_2024_NDCP,168/2024/ND-CP,VIOLATION_OR_BEHAVIOR,hành vi vi phạm,87,102,0.9,entities_diverse_probe,,,Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với người đi bộ thực hiện một trong các , sau đây:,Phạt tiền từ 400.000 đồng đến 600.000 đồng đối với người đi bộ thực hiện một trong các hành vi vi phạm sau đây:
,,,,ent_7cdacb7c46e4f676,156_2024_nd_cp.dieu_12.text_1.passage.s001,156_2024_NDCP,156/2024/ND-CP,PLAN_OR_PROJECT,kế hoạch tổ chức đấu giá,7,31,0.9,entities_diverse_probe,,overlap_conflict,Căn cứ ,", tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh s","Căn cứ kế hoạch tổ chức đấu giá, tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;"
,,,,ent_2e3a95f90558a8c4,156_2024_nd_cp.dieu_12.text_1.passage.s001,156_2024_NDCP,156/2024/ND-CP,REGULATED_SUBJECT,tổ chức hành nghề đấu giá tài sản,33,66,0.9,entities_diverse_probe,,overlap_conflict,"Căn cứ kế hoạch tổ chức đấu giá, "," ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;","Căn cứ kế hoạch tổ chức đấu giá, tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;"
,,,,ent_6361e9bde65a7b8d,156_2024_nd_cp.dieu_12.text_1.passage.s001,156_2024_NDCP,156/2024/ND-CP,DOCUMENT_OR_PERMIT,Quy chế đấu giá,76,91,0.9,entities_diverse_probe,,overlap_conflict,"Căn cứ kế hoạch tổ chức đấu giá, tổ chức hành nghề đấu giá tài sản ban hành ",", gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;","Căn cứ kế hoạch tổ chức đấu giá, tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;"
,,,,ent_e059cb3eb96f5dea,156_2024_nd_cp.dieu_12.text_1.passage.s001,156_2024_NDCP,156/2024/ND-CP,DOCUMENT_OR_PERMIT,Danh sách biển số xe,115,135,0.9,entities_diverse_probe,overlap_conflict,overlap_conflict,"ấu giá, tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: ", đưa ra đấu giá;,"Căn cứ kế hoạch tổ chức đấu giá, tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;"
,,,,ent_4ba583a0c9ade5a3,156_2024_nd_cp.dieu_12.text_1.passage.s001,156_2024_NDCP,156/2024/ND-CP,VEHICLE_IDENTIFIER,biển số xe,125,135,0.9,entities_diverse_probe,overlap_conflict,overlap_conflict," chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách ", đưa ra đấu giá;,"Căn cứ kế hoạch tổ chức đấu giá, tổ chức hành nghề đấu giá tài sản ban hành Quy chế đấu giá, gồm các nội dung sau: Danh sách biển số xe đưa ra đấu giá;"
,,,,ent_9ed896f1bef60d62,35_2024_qh15.dieu_12.khoan_1.passage.s001,35_2024_QH15,35/2024/QH15,FACILITY_OR_INFRASTRUCTURE,Quỹ đất dành cho kết cấu hạ tầng đường bộ,0,41,0.9,entities_diverse_probe,,,, phải phù hợp với quy hoạch mạng lưới đường bộ;,Quỹ đất dành cho kết cấu hạ tầng đường bộ phải phù hợp với quy hoạch mạng lưới đường bộ;
,,,,ent_8b31ec4349771a6a,35_2024_qh15.dieu_12.khoan_1.passage.s001,35_2024_QH15,35/2024/QH15,PLAN_OR_PROJECT,quy hoạch mạng lưới đường bộ,59,87,0.9,entities_diverse_probe,,,Quỹ đất dành cho kết cấu hạ tầng đường bộ phải phù hợp với ,;,Quỹ đất dành cho kết cấu hạ tầng đường bộ phải phù hợp với quy hoạch mạng lưới đường bộ;
,,,,ent_815b536c65f004bd,35_2024_qh15.dieu_13.khoan_1.diem_a.passage.s001,35_2024_QH15,35/2024/QH15,FACILITY_OR_INFRASTRUCTURE,Đất của đường bộ,0,16,0.9,entities_diverse_probe,,,," gồm phần đất để xây dựng công trình đường bộ và phần đất để bảo vệ, bảo trì đường bộ;","Đất của đường bộ gồm phần đất để xây dựng công trình đường bộ và phần đất để bảo vệ, bảo trì đường bộ;"
,,,,ent_11a0594dd66da4ed,35_2024_qh15.dieu_13.khoan_1.diem_a.passage.s001,35_2024_QH15,35/2024/QH15,FACILITY_OR_INFRASTRUCTURE,công trình đường bộ,42,61,0.9,entities_diverse_probe,,,Đất của đường bộ gồm phần đất để xây dựng ," và phần đất để bảo vệ, bảo trì đường bộ;","Đất của đường bộ gồm phần đất để xây dựng công trình đường bộ và phần đất để bảo vệ, bảo trì đường bộ;"
,,,,ent_f3363847506f5864,35_2024_qh15.dieu_13.khoan_1.diem_a.passage.s001,35_2024_QH15,35/2024/QH15,PROCEDURE,"bảo vệ, bảo trì đường bộ",77,101,0.9,entities_diverse_probe,,,Đất của đường bộ gồm phần đất để xây dựng công trình đường bộ và phần đất để ,;,"Đất của đường bộ gồm phần đất để xây dựng công trình đường bộ và phần đất để bảo vệ, bảo trì đường bộ;"
,,,,ent_710e5a5f291d0dd3,35_2024_qh15.dieu_14.khoan_1.diem_c.passage.s001,35_2024_QH15,35/2024/QH15,FACILITY_OR_INFRASTRUCTURE,"cầu, cống, rãnh, hố thu",8,31,0.9,entities_diverse_probe,,,Đối với ," và các hạng mục công trình của đường bộ thì phần đất để bảo vệ, bảo trì đường bộ được xác","Đối với cầu, cống, rãnh, hố thu và các hạng mục công trình của đường bộ thì phần đất để bảo vệ, bảo trì đường bộ được xác định từ mép ngoài bộ phận kết cấu ngoài cùng của công trình trở ra;"
,,,,ent_3cbc3d47c287af21,35_2024_qh15.dieu_14.khoan_1.diem_c.passage.s001,35_2024_QH15,35/2024/QH15,PROCEDURE,"phần đất để bảo vệ, bảo trì đường bộ",76,112,0.9,entities_diverse_probe,,,"Đối với cầu, cống, rãnh, hố thu và các hạng mục công trình của đường bộ thì ", được xác định từ mép ngoài bộ phận kết cấu ngoài cùng của công trình trở ra;,"Đối với cầu, cống, rãnh, hố thu và các hạng mục công trình của đường bộ thì phần đất để bảo vệ, bảo trì đường bộ được xác định từ mép ngoài bộ phận kết cấu ngoài cùng của công trình trở ra;"
,,,,ent_3332ad86988d7456,35_2024_qh15.dieu_14.khoan_1.diem_c.passage.s001,35_2024_QH15,35/2024/QH15,TECHNICAL_REQUIREMENT,mép ngoài bộ phận kết cấu ngoài cùng của công trình,130,181,0.9,entities_diverse_probe,,,"ạng mục công trình của đường bộ thì phần đất để bảo vệ, bảo trì đường bộ được xác định từ ", trở ra;,"Đối với cầu, cống, rãnh, hố thu và các hạng mục công trình của đường bộ thì phần đất để bảo vệ, bảo trì đường bộ được xác định từ mép ngoài bộ phận kết cấu ngoài cùng của công trình trở ra;"
,,,,ent_0766572448b7f1c8,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.appendix_item_decimal_1.3.2.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,EQUIPMENT_OR_SYSTEM,Phần mềm quản lý sát hạch,64,89,0.9,entities_diverse_probe,,,Dữ liệu kết quả sát hạch: là kết quả các nội dung sát hạch được , tổng hợp theo thời gian thực từ các máy chủ sát hạch.,Dữ liệu kết quả sát hạch: là kết quả các nội dung sát hạch được Phần mềm quản lý sát hạch tổng hợp theo thời gian thực từ các máy chủ sát hạch.
,,,,ent_9d3b590b49e12bae,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.appendix_item_decimal_1.3.2.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,EQUIPMENT_OR_SYSTEM,máy chủ sát hạch,126,142,0.9,entities_diverse_probe,,, các nội dung sát hạch được Phần mềm quản lý sát hạch tổng hợp theo thời gian thực từ các ,.,Dữ liệu kết quả sát hạch: là kết quả các nội dung sát hạch được Phần mềm quản lý sát hạch tổng hợp theo thời gian thực từ các máy chủ sát hạch.
,,,,ent_405398508fc2241f,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.appendix_item_decimal_2.1.1.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,FACILITY_OR_INFRASTRUCTURE,trung tâm sát hạch,80,98,0.9,entities_diverse_probe,,,Có kích thước đảm bảo bố trí đủ hình các bài sát hạch lái xe theo phân loại của , tại Nghị định của Chính phủ quy định về hoạt động đào tạo và sát hạch lái xe.,Có kích thước đảm bảo bố trí đủ hình các bài sát hạch lái xe theo phân loại của trung tâm sát hạch tại Nghị định của Chính phủ quy định về hoạt động đào tạo và sát hạch lái xe.
,,,,ent_4eef0c68485b4510,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.appendix_item_decimal_2.1.3.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,TRAFFIC_SIGNAL_OR_SIGN,đèn tín hiệu điều khiển giao thông,136,170,0.9,entities_diverse_probe,,,"ía trước theo làn đường thuận chiều, không rẽ cắt ngang các làn đường khác (trừ ngã tư có ","), không vi phạm vạch phân làn trên đường khi chuyển hướng và không được lặp lại quãng đườ","Phải đảm bảo để các xe sát hạch chỉ tiến về phía trước theo làn đường thuận chiều, không rẽ cắt ngang các làn đường khác (trừ ngã tư có đèn tín hiệu điều khiển giao thông), không vi phạm vạch phân làn trên đường khi chuyển hướng và không được lặp lại quãng đường đã tiến về phía trước."
,,,,ent_701c4be14e0bfd75,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.appendix_item_decimal_2.1.3.passage.s001,49_2024_TTBGTVT,49/2024/TT-BGTVT,TRAFFIC_SIGNAL_OR_SIGN,vạch phân làn,187,200,0.9,entities_diverse_probe,,,"gang các làn đường khác (trừ ngã tư có đèn tín hiệu điều khiển giao thông), không vi phạm ", trên đường khi chuyển hướng và không được lặp lại quãng đường đã tiến về phía trước.,"Phải đảm bảo để các xe sát hạch chỉ tiến về phía trước theo làn đường thuận chiều, không rẽ cắt ngang các làn đường khác (trừ ngã tư có đèn tín hiệu điều khiển giao thông), không vi phạm vạch phân làn trên đường khi chuyển hướng và không được lặp lại quãng đường đã tiến về phía trước."
,,,,ent_cb5ff439b60cd5e8,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_26.passage.s002,49_2024_TTBGTVT,49/2024/TT-BGTVT,FACILITY_OR_INFRASTRUCTURE,trung tâm sát hạch loại 1,8,33,0.9,entities_diverse_probe,,,Đối với ,: diện tích không nhỏ hơn 33.000 m2;,Đối với trung tâm sát hạch loại 1: diện tích không nhỏ hơn 33.000 m2;
,,,,ent_8800128ecc3bca0d,49_2024_tt_bgtvt.qcvn_40_2024_bgtvt_quy_chuan_ky_thuat_quoc_gia_ve_trung_tam_sat_hach_lai_xe_co_gioi_duong_bo.p_26.passage.s002,49_2024_TTBGTVT,49/2024/TT-BGTVT,TECHNICAL_REQUIREMENT,diện tích không nhỏ hơn 33.000 m2,35,68,0.9,entities_diverse_probe,,,Đối với trung tâm sát hạch loại 1: ,;,Đối với trung tâm sát hạch loại 1: diện tích không nhỏ hơn 33.000 m2;
,,,,ent_416d63a9ba290383,12_2025_tt_bca.chuong_ii.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,SÁT HẠCH LÁI XE,0,15,0.9,entities_ollama_probe,,heading_like_sentence,,,SÁT HẠCH LÁI XE
,,,,ent_6cba24d4cbb2cedb,12_2025_tt_bca.chuong_iii.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,"CẤP, ĐỔI, CẤP LẠI, THU HỒI GIẤY PHÉP LÁI XE",0,43,0.9,entities_ollama_probe,overlap_conflict,heading_like_sentence;overlap_conflict,,,"CẤP, ĐỔI, CẤP LẠI, THU HỒI GIẤY PHÉP LÁI XE"
,,,,ent_d67a0fe3d41cab91,12_2025_tt_bca.chuong_iii.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,DOCUMENT_OR_PERMIT,GIẤY PHÉP LÁI XE,27,43,0.9,entities_ollama_probe,overlap_conflict,heading_like_sentence;overlap_conflict,"CẤP, ĐỔI, CẤP LẠI, THU HỒI ",,"CẤP, ĐỔI, CẤP LẠI, THU HỒI GIẤY PHÉP LÁI XE"
,,,,ent_9a2b148ec2b5e4d6,12_2025_tt_bca.chuong_iv.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,"CẤP, SỬ DỤNG GIẤY PHÉP LÁI XE QUỐC TẾ",0,37,0.9,entities_ollama_probe,overlap_conflict,heading_like_sentence;overlap_conflict,,,"CẤP, SỬ DỤNG GIẤY PHÉP LÁI XE QUỐC TẾ"
,,,,ent_50ceda68e90a1211,12_2025_tt_bca.chuong_iv.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,DOCUMENT_OR_PERMIT,GIẤY PHÉP LÁI XE QUỐC TẾ,13,37,0.9,entities_ollama_probe,overlap_conflict,heading_like_sentence;overlap_conflict,"CẤP, SỬ DỤNG ",,"CẤP, SỬ DỤNG GIẤY PHÉP LÁI XE QUỐC TẾ"
,,,,ent_14d8a0a1cdbbaab8,12_2025_tt_bca.chuong_v.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,SÁT HẠCH,22,30,0.9,entities_ollama_probe,,heading_like_sentence,HỆ THỐNG THÔNG TIN VỀ ,", CẤP GIẤY PHÉP LÁI XE","HỆ THỐNG THÔNG TIN VỀ SÁT HẠCH, CẤP GIẤY PHÉP LÁI XE"
,,,,ent_72d93051d06d7f18,12_2025_tt_bca.chuong_v.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,DOCUMENT_OR_PERMIT,GIẤY PHÉP LÁI XE,36,52,0.9,entities_ollama_probe,,heading_like_sentence,"HỆ THỐNG THÔNG TIN VỀ SÁT HẠCH, CẤP ",,"HỆ THỐNG THÔNG TIN VỀ SÁT HẠCH, CẤP GIẤY PHÉP LÁI XE"
,,,,ent_34ac9418005e05f3,12_2025_tt_bca.chuong_vi.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,TỔ CHỨC THỰC HIỆN,0,17,0.9,entities_ollama_probe,,heading_like_sentence,,,TỔ CHỨC THỰC HIỆN
,,,,ent_b3dbcfc04843a71b,12_2025_tt_bca.chuong_vii.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,ĐIỀU KHOẢN THI HÀNH,0,19,0.9,entities_ollama_probe,,heading_like_sentence,,,ĐIỀU KHOẢN THI HÀNH
,,,,ent_1a9175f55aa1aa6a,12_2025_tt_bca.dieu_1.khoan_1.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,sát hạch,25,33,0.9,entities_ollama_probe,,overlap_conflict,Thông tư này quy định về ,", cấp, đổi, cấp lại, thu hồi, sử dụng giấy phép lái xe;","Thông tư này quy định về sát hạch, cấp, đổi, cấp lại, thu hồi, sử dụng giấy phép lái xe;"
,,,,ent_9485a55ee64fc2e7,12_2025_tt_bca.dieu_1.khoan_1.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,đổi,40,43,0.9,entities_ollama_probe,,overlap_conflict,"Thông tư này quy định về sát hạch, cấp, ",", cấp lại, thu hồi, sử dụng giấy phép lái xe;","Thông tư này quy định về sát hạch, cấp, đổi, cấp lại, thu hồi, sử dụng giấy phép lái xe;"
,,,,ent_61d22baf59c9281b,12_2025_tt_bca.dieu_1.khoan_1.passage.s001,12_2025_TTBCA,12/2025/TT-BCA,PROCEDURE,cấp lại,45,52,0.9,entities_ollama_probe,,overlap_conflict,"Thông tư này quy định về sát hạch, cấp, đổi, ",", thu hồi, sử dụng giấy phép lái xe;","Thông tư này quy định về sát hạch, cấp, đổi, cấp lại, thu hồi, sử dụng giấy phép lái xe;"
